date,adj close,high,low,open,close,closebefore,change,changerat,volume,volumevalue,5ma,10ma,20ma,30ma,60ma,120ma,100ma,5max,5min,predict max,predict min,close_12_ema,close_26_ema,macd,macds,macdh,close_5_ema,close_10_ema,close_20_ema,close_30_ema,close_60_ema,close_120_ema,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,k,d,j
2011/5/12,3101.603,3142.397,3101.136,3123.158,3101.603,3145.085,-43.482,-1.3825,48799501,61703080348.0,3130.2128,3147.184,3222.1349,3249.128233,3246.8412670000002,3188.556517,3192.37732,3154.935,3076.946,1.71949795,-0.794976017,3165.0712203798385,3207.153258635909,-42.08203825607052,-29.71253325558299,-24.739010000975057,3131.3083694353204,3155.431513221917,3194.4116560672805,3212.4880307104904,3218.158326107816,3191.472689401656,13.808360710746387,25.005520090719468,25.005520090719468,24.0765021248491,24.0765021248491,26.8635560224602,26.8635560224602,-0.31243099886600667,-0.32404372343938626,-0.2892055497192475
2011/5/13,3128.093,3128.442,3080.19,3105.303,3128.093,3101.603,26.49,0.8541,46895951,57757204870.0,3131.5522,3143.8157,3210.86155,3244.7987,3245.3483,3186.99985,3191.04764,3154.935,3076.946,0.858094692,-1.6350856580000002,3159.382263398325,3201.296943181397,-41.91467978307219,-32.152962561080834,-19.52343444398271,3130.2365796235467,3150.4608744542957,3188.0955935846823,3207.0431900194912,3215.2053645960837,3190.425091229728,36.327304440147024,28.779448207195315,28.779448207195315,25.644150818964505,25.644150818964505,35.05004298365694,35.05004298365694,-0.26525689741005853,-0.3044481147629437,-0.18687446270428829
2011/5/16,3100.4629999999997,3137.6040000000003,3098.776,3120.4359999999997,3100.4629999999997,3128.093,-27.63,-0.8833,45194319,54238723382.0,3125.6929999999998,3134.5897,3197.9375,3239.611467,3242.880567,3186.424225,3189.35753,3154.935,3021.45,1.7568988890000001,-2.548425832,3150.317761337044,3193.8277622049977,-43.51000086795375,-34.424370222455416,-18.171261290996668,3120.312053082364,3141.3703518262423,3179.7496322909033,3200.167048727911,3211.4433198552288,3188.9381145151865,17.900155400155143,25.153017271515257,25.153017271515257,25.48043963648142,25.48043963648142,24.49817254158293,24.49817254158293,-0.3105872841060593,-0.30649450454398225,-0.3187728432302134
2011/5/17,3116.028,3136.2309999999998,3076.946,3097.071,3116.028,3100.463,15.565,0.502,51203731,65417943732.0,3118.2544,3125.0793,3185.7670000000003,3236.0361329999996,3240.715917,3186.525242,3188.04137,3154.935,2999.885,1.248608806,-3.727277162,3145.0424134390373,3188.064816856479,-43.02240341744164,-36.143976861452664,-13.756853111977946,3118.8840353882424,3136.762651494198,3173.680905406055,3194.7387230035297,3208.3149487124347,3187.732988655431,44.56125148225828,31.622428675096263,31.622428675096263,27.5277693160197,27.5277693160197,39.81174739324939,39.81174739324939,-0.2297196415612967,-0.28090288354975373,-0.12735315758438262
2011/5/18,3139.3790000000004,3145.698,3106.552,3109.2940000000003,3139.3790000000004,3116.028,23.351,0.7494,39641768,49757174173.0,3117.1132,3126.1144,3177.94535,3231.591133,3239.5076329999997,3186.4537170000003,3187.12851,3154.935,2988.094,0.49551201,-4.818946677,3144.171119063801,3184.4584600522953,-40.28734098849418,-36.97264968686097,-6.629382603266421,3125.7156902588285,3137.238351222526,3170.414057272145,3191.167127971044,3206.0547536726826,3186.9337491735228,71.18603484447725,44.810297398223256,44.810297398223256,33.28861201008755,33.28861201008755,67.85366817449466,67.85366817449466,-0.0648712825222093,-0.20889234987390565,0.2231708521811832
2011/5/19,3120.639,3154.935,3118.619,3148.353,3120.639,3139.379,-18.74,-0.5969,43110782,52249679659.0,3120.9204,3125.5666,3169.1894,3225.243533,3237.219817,3185.968658,3186.07829,3133.429,2977.5959999999995,0.40985195700000004,-4.583772747,3140.5507930539857,3179.7310926410146,-39.18029958702891,-37.41417966689456,-3.5322398402687014,3124.023460172552,3134.220287363885,3165.673575627179,3186.616926166461,3203.2542371588243,3185.837968195448,49.81870838274209,46.4797677263962,46.4797677263962,37.68566391552376,37.68566391552376,64.06797534814106,64.06797534814106,-0.044002903420047534,-0.15392920105595298,0.17584969185176327
2011/5/20,3121.5959999999995,3133.429,3113.2709999999997,3120.579,3121.5959999999995,3120.639,0.957,0.0307,38468012,48967028428.0,3119.6209999999996,3125.5866,3159.40085,3218.482767,3236.520117,3185.549117,3185.50768,3115.312,2962.067,-0.20130728,-5.11049476,3137.63467104568,3175.4247894824207,-37.79011843674061,-37.48936742086377,-0.6015020317536823,3123.2143067817015,3131.9249623886326,3161.4757112817338,3182.422027704108,3200.576917907715,3184.7761174814736,50.90987868284177,47.95647137854472,47.95647137854472,41.10926640319741,41.10926640319741,61.650881329239326,61.650881329239326,-0.025544107768191004,-0.11113416996003238,0.14563601661549158
2011/5/23,3022.98,3115.312,3021.45,3115.312,3022.98,3121.596,-98.616,-3.1592,55902472,66976426510.0,3104.1244,3114.9087,3145.55275,3207.4701670000004,3233.99075,3184.847483,3183.24239,3030.988,2942.361,0.26490416699999997,-2.666871762,3119.995490884806,3164.1325828540935,-44.13709196928767,-38.81891233054856,-10.63635927747822,3089.802871187801,3112.1167874088815,3148.2856435406165,3172.1354452715855,3194.7540681402493,3182.1018014900446,1.0684357541900817,32.32712617042651,32.32712617042651,38.18188632560711,38.18188632560711,20.61760586006531,20.61760586006531,-0.22091092286966862,-0.14772642092991112,-0.36727992674918364
2011/5/24,3026.223,3029.7459999999996,2999.885,3013.715,3026.223,3022.98,3.243,0.1073,41608944,52971692396.0,3086.1634,3102.2089,3134.3852,3197.230033,3231.24555,3183.59065,3181.35009,3030.988,2942.361,0.15745700199999998,-2.7711771410000003,3105.5689538256056,3153.9170581982344,-48.34810437262877,-40.7247507389646,-15.246707267328333,3068.609580791867,3096.4997351527213,3136.6606298700817,3162.7217391250315,3189.2284593487657,3179.5252923745065,16.986778458561616,27.21367693313821,27.21367693313821,34.525816528117474,34.525816528117474,12.589397743179688,12.589397743179688,-0.2848290383357724,-0.19342729339853157,-0.4676325282102539
2011/5/25,2990.343,3030.988,2988.094,3020.323,2990.343,3026.223,-35.88,-1.1856,39289704,48604397867.0,3056.3562,3086.7347,3122.35435,3186.0157670000003,3227.790983,3181.6478079999997,3179.36745,3021.203,2942.361,1.031988638,-1.604565095,3087.841884006282,3141.8004612946615,-53.95857728837973,-43.37151604884763,-21.174122479064195,3042.520720527911,3077.198510579499,3122.7256175015023,3151.6005301492232,3182.707624616019,3176.3983123352587,1.3479900024573084,18.59178128957791,18.59178128957791,29.214471448604282,29.214471448604282,-2.6535990284748365,-2.6535990284748365,-0.3926027338802761,-0.25981910689244647,-0.6581699878559355
2011/5/26,2978.381,3021.203,2977.5959999999995,3011.466,2978.381,2990.343,-11.962,-0.4,37003747,48346482355.0,3027.9046,3074.4125,3110.79825,3172.8941,3223.4380170000004,3179.843875,3177.52171,3006.5559999999996,2923.0159999999996,0.9459837409999999,-1.8588958230000001,3071.0017480053157,3129.6953160135754,-58.69356800825972,-46.43592644073006,-24.51528313505932,3021.1408136852738,3059.2316904741356,3108.9785110727876,3140.4250765912093,3176.008391022051,3173.1252989082295,0.44265502794100986,12.542072535698942,12.542072535698942,23.657005144302502,23.657005144302502,-9.687792681508178,-9.687792681508178,-0.46822409330376324,-0.3292874356962187,-0.7460974085188522
2011/5/27,2963.308,2996.605,2962.067,2980.7209999999995,2963.308,2978.381,-15.073,-0.5061,42770905,52019994149.0,2996.2470000000003,3057.934,3100.87485,3159.8857,3218.5782670000003,3177.954358,3176.1577,3006.5559999999996,2923.0159999999996,1.4594500469999998,-1.359696663,3054.4334790814214,3117.370329642199,-62.93685056077766,-49.736111264739584,-26.401478592076145,3001.863209123516,3041.791019478838,3095.1051290658556,3128.9981684240342,3169.034607709853,3169.657244380821,0.6434452578965851,8.575863443098157,8.575863443098157,18.629957910567718,18.629957910567718,-11.532325491840965,-11.532325491840965,-0.517801706961273,-0.3921255261179035,-0.7691540686480121
2011/5/30,2954.506,2982.583,2942.361,2956.575,2954.506,2963.308,-8.802,-0.297,34671160,42960260576.0,2982.5522,3043.3383,3088.9640000000004,3146.4044329999997,3213.7650670000003,3176.4337,3175.25345,3006.5690000000004,2923.0159999999996,1.762155839,-1.065829618,3039.060020761203,3105.3063052242583,-66.24628446305542,-53.03814590440276,-26.416277117305313,2986.07747274901,3025.921015937231,3081.7147358214884,3117.740609170871,3162.0008828669065,3166.101025465435,5.713304543359008,7.6216771431851065,7.6216771431851065,14.960530988106846,14.960530988106846,-7.0560305466583735,-7.0560305466583735,-0.5297290357101861,-0.4379933626486644,-0.7132003818332298
2011/5/31,3001.5559999999996,3001.7270000000003,2946.1459999999997,2958.607,3001.5559999999996,2954.506,47.05,1.5925,39689399,50553386204.0,2977.6188,3031.8911,3078.4852,3134.4750329999997,3210.0957,3175.3131329999997,3174.6507100000003,3012.8059999999996,2923.0159999999996,0.374805601,-2.616642835,3033.2901714133254,3097.6210974298688,-64.33092601654334,-55.29670192683088,-18.068448179424934,2991.2369818326733,3021.4910130395524,3074.080570505156,3110.2448279340406,3156.740394904057,3163.381272978403,27.846773358924278,14.36337588176483,14.36337588176483,14.76147928599284,14.76147928599284,13.567169073308808,13.567169073308808,-0.4454578014779396,-0.44048150892508947,-0.45541038658363997
2011/6/1,3004.173,3006.5559999999996,2985.711,2996.085,3004.173,3001.556,2.617,0.0872,38419327,49060076491.0,2980.3848,3018.3705,3072.24245,3124.753733,3205.65415,3174.05575,3174.05146,3012.8059999999996,2923.0159999999996,0.287366939,-2.7014755810000004,3028.810606580506,3090.6990161387675,-61.88840955826163,-56.615043453117025,-10.546732210289207,2995.5489878884487,3018.3422833959976,3067.4227066475223,3103.401484196361,3151.7381852350713,3160.7497312762807,32.350786107563714,20.359179290364455,20.359179290364455,16.627379287450044,16.627379287450044,27.822779296193282,27.822779296193282,-0.3705102588704443,-0.4171577589068745,-0.27721525879758396
2011/6/2,2955.705,2984.491,2923.0159999999996,2970.634,2955.705,3004.173,-48.468,-1.6134,52617867,61748347004.0,2975.8496,3001.8771,3063.72185,3113.4186329999998,3199.340733,3172.368658,3172.3259,3012.8059999999996,2925.868,1.931891038,-1.0094715140000001,3017.563590183505,3080.699459387748,-63.135869204243136,-57.919208603342256,-10.43332120180176,2982.2676585922986,3006.9536864149077,3056.782925062044,3093.8726787643377,3145.310867686381,3157.3605621642755,16.99931355826448,19.239224046331127,19.239224046331127,17.49799420707707,17.49799420707707,22.721683724839238,22.721683724839238,-0.3845096994208609,-0.4062750724115366,-0.3409789534395095
2011/6/3,2986.349,2993.895,2951.2009999999996,2951.579,2986.349,2955.705,30.644,1.0368,39076164,49273758984.0,2980.4578,2988.3524,3056.9695,3102.3847,3193.4889329999996,3170.87515,3170.29257,3012.8059999999996,2921.7459999999996,0.885931283,-2.163276965,3012.761345539889,3073.7105364701374,-60.94919093024828,-58.52520506872347,-4.847971723049611,2983.6281057281994,3003.2073797940157,3050.0749321989924,3086.9356672311546,3140.0990031720735,3154.5339247731304,58.65687400437189,32.37844069901138,32.37844069901138,22.45814303772184,22.45814303772184,52.219036021590455,52.219036021590455,-0.22026949126235779,-0.344273212028477,0.027737950269880685
2011/6/7,3004.262,3006.5690000000004,2974.361,2977.6809999999996,3004.262,2986.349,17.913,0.5998,36852332,49859134919.0,2990.409,2986.4806,3050.69465,3092.5287,3187.9123329999998,3169.241175,3168.57857,3012.8059999999996,2921.7459999999996,0.284395968,-2.7466312860000004,3011.4537539183675,3068.5662004353126,-57.112446516945056,-58.2426533583678,2.2604136828454813,2990.5060704854664,3003.3991289223763,3045.7117957990886,3081.6018822485,3135.6453309369235,3152.050091305806,75.24728633349423,46.66805591050566,46.66805591050566,30.528113995316446,30.528113995316446,78.9479397408841,78.9479397408841,-0.04164930111867928,-0.24339857505854443,0.3618492467610512
2011/6/8,3008.652,3012.8059999999996,2965.923,3003.5809999999997,3008.652,3004.262,4.39,0.1461,42908758,51123188095.0,2991.8282,2984.7235,3043.4662,3084.4979670000002,3183.38555,3167.880925,3167.0686600000004,3004.06,2921.7459999999996,-0.152626492,-2.888536128,3011.0227148540034,3064.1281115141787,-53.1053966601753,-57.2152020187293,8.219610717107997,2996.554713656978,3004.354196391035,3042.182291437271,3076.8954382324678,3131.4816151684995,3149.679874920586,87.21724871928068,60.18445351343066,60.18445351343066,40.41356050135452,40.41356050135452,99.72623953758294,99.72623953758294,0.12730566891788325,-0.11983049373306853,0.6215779942197868
2011/6/9,2951.889,3004.06,2951.889,3000.4040000000005,2951.889,3008.652,-56.763,-1.8867,47496636,55381280377.0,2981.3714,2980.8781,3033.8064,3075.1956,3178.460767,3166.45195,3164.92131,3000.526,2915.401,1.6476568059999999,-1.2360898390000001,3001.9252202610796,3055.8141032538692,-53.888882992789604,-56.54993821354137,5.322110441503526,2981.6661424379854,2994.815069774483,3033.582930348007,3068.830506733599,3125.5933327039584,3146.4106042607414,32.15614210936687,50.8416830454094,50.8416830454094,43.88960134937281,43.88960134937281,64.74584643748256,64.74584643748256,0.01052103806761746,-0.07637998313283986,0.18432308046853194
2011/6/10,2961.9320000000002,2964.079,2925.868,2947.927,2961.9320000000002,2951.889,10.043,0.3402,42201882,50942992933.0,2982.6168,2979.2332,3026.82285,3066.943233,3173.4443,3164.7849079999996,3163.45876,3000.526,2891.015,1.303000879,-2.39428184,2995.7724171439904,3048.8598733832123,-53.087456239221865,-55.857441818677465,5.5399711589112,2975.088094958657,2988.836329815486,3026.759032219625,3061.9338288798185,3120.2273873694025,3143.3613711324647,43.34112930170468,48.34149846417449,48.34149846417449,45.373567054306704,45.373567054306704,54.27736128391007,54.27736128391007,-0.020731269197818848,-0.057830411821166196,0.05346701604887585
2011/6/13,2950.348,2957.5229999999997,2921.7459999999996,2940.3909999999996,2950.348,2961.932,-11.584,-0.3911,38351668,46991283431.0,2975.4166,2977.9372,3017.9356,3059.8956329999996,3169.2174170000003,3162.195633,3161.71302,3000.526,2862.408,1.7007485219999998,-2.980665332,2988.7840452756836,3041.5626975770483,-52.77865230136467,-55.24168391521491,4.9260632277004675,2966.841396639105,2981.838451667216,3019.4817910558513,3054.734743145637,3114.6575713900775,3140.1710674773826,31.410059301559777,42.69768540996959,42.69768540996959,44.48160650619433,44.48160650619433,39.129843217520104,39.129843217520104,-0.09127893237538016,-0.06897991867257085,-0.1358769597809987
2011/6/14,2993.559,3000.526,2943.531,2947.655,2993.559,2950.348,43.211,1.4646,55982815,66158911408.0,2973.276,2981.8425,3012.5904,3053.256833,3164.9734829999998,3159.896342,3160.2252399999998,2999.15,2862.408,0.186767657,-4.381106235,2989.5186536948095,3038.0068681268967,-48.48821443208726,-53.89099001858937,10.805551173004218,2975.74726442607,2983.969460454995,3017.012953812437,3050.7879210072088,3110.6871264264682,3137.747727519079,78.86338677794926,54.752919199296144,54.752919199296144,47.90537740389493,47.90537740389493,68.44800279009857,68.44800279009857,0.059411489991201806,-0.026182782451313356,0.23060003487623212
2011/6/15,2963.119,2999.15,2963.112,2984.962,2963.119,2993.559,-30.44,-1.0168,44390852,54467701030.0,2964.1694,2977.9988,3004.94495,3044.989733,3161.0738,3157.5253,3158.44359,2946.815,2862.408,-0.5502310229999999,-3.39881726,2985.4571685109927,3032.4596186360154,-47.00245012502273,-52.513282039876046,11.021663829706625,2971.537842950713,2980.1784676449956,3011.8801963064907,3045.131861587389,3105.848827199371,3134.86130227083,45.43487810235068,51.64690550031432,51.64690550031432,49.15255343603472,49.15255343603472,56.63560962887351,56.63560962887351,0.020586318753928978,-0.010593082049565971,0.08294512036091888
2011/6/16,2917.578,2946.815,2915.401,2939.6809999999996,2917.578,2963.119,-45.541,-1.5369,41135482,47067185495.0,2957.3072,2969.3393,2993.8549,3037.9414,3156.10535,3154.9162420000002,3156.70075,2966.54,2862.408,1.678172786,-1.890952016,2975.0142195093017,3023.949869107422,-48.93564959812011,-51.797755551524865,5.724211906809515,2953.551228633809,2968.7965644368146,3002.899034753492,3036.902580194654,3099.676013192834,3131.269842729164,2.2349982033777938,35.17626973466881,35.17626973466881,44.493792202246084,44.493792202246084,16.541224799514254,16.541224799514254,-0.1852966283166399,-0.06882759747192395,-0.41823469000607183
2011/6/17,2892.157,2934.0609999999997,2891.015,2916.405,2892.157,2917.578,-25.421,-0.8713,41176530,51647156163.0,2943.3522,2962.9845,2982.4308,3030.1427329999997,3150.8561329999998,3152.1370420000003,3155.87882,3047.9429999999998,2862.408,5.386498727,-1.028609443,2962.2669549694097,3014.187434358724,-51.92047938931455,-51.822300319082814,-0.19635814046347377,2933.086485755872,2954.8620981755757,2992.352174300778,3027.5641556659666,3092.872111120938,3127.3175643369464,0.9376719133600043,23.763403794232538,23.763403794232538,37.58366273290824,37.58366273290824,-3.877114083118869,-3.877114083118869,-0.3279574525720933,-0.15520421583864702,-0.6734639260389859
2011/6/20,2874.8959999999997,2896.0809999999997,2862.408,2888.935,2874.8959999999997,2892.157,-17.261,-0.5968,37991982,45416696840.0,2928.2618,2951.8392,2970.0958,3021.9260670000003,3145.05505,3149.6057,3154.8513,3056.0229999999997,2877.054,6.3002974720000005,0.075063585,2948.8252695895007,3003.869550332152,-55.044280742651154,-52.46669640379649,-5.155168677709327,2913.6896571705815,2940.3228075981983,2981.1658719864186,3017.714597235904,3085.7253533792677,3123.1453070751786,8.30330190561035,18.610036498025142,18.610036498025142,31.259120654613874,31.259120654613874,-6.6881318151523175,-6.6881318151523175,-0.3923745437746857,-0.23426099181732657,-0.7086016476894039
2011/6/21,2909.073,2909.572,2877.054,2883.3540000000003,2909.073,2874.896,34.177,1.1888,42038923,50160678865.0,2911.3646,2942.3203,2964.40045,3014.569867,3139.1241670000004,3146.768733,3153.49352,3056.0229999999997,2888.678,5.051437348,-0.701082441,2942.7095358065003,2996.847583640881,-54.138047834380814,-52.80096668991336,-2.674162288934909,2912.150771447054,2934.641024398526,2974.299884178188,3010.7054619303617,3079.933472940603,3119.606921834267,32.94341061192214,23.38782786932414,23.38782786932414,28.63535639285063,28.63535639285063,12.892770822271167,12.892770822271167,-0.33265215163344825,-0.26705804508936715,-0.4638403647216104
2011/6/22,2908.5820000000003,2921.034,2894.178,2913.6659999999997,2908.5820000000003,2909.073,-0.491,-0.0169,37318802,43263825738.0,2900.4572,2932.3133,2958.5184,3006.4152329999997,3133.4111829999997,3144.211475,3153.13221,3056.0229999999997,2888.678,5.069171163,-0.6843197129999999,2937.4591456824237,2990.309392260075,-52.85024657765143,-52.810822667460975,-0.07884782038091487,2910.961180964703,2929.9030199624303,2968.0410380659796,3004.1168514832416,3074.315391860583,3116.1189065973367,33.43083450383039,26.73549674749289,26.73549674749289,28.002069844398047,28.002069844398047,24.20235055368257,24.20235055368257,-0.2908062906563389,-0.27497412694502443,-0.3224706180789679
2011/6/23,2957.6290000000004,2966.54,2888.678,2899.013,2957.6290000000004,2908.582,49.047,1.6863,45941117,55276886318.0,2908.4674,2932.8873,2956.8827,3000.1667,3127.7969329999996,3142.286658,3152.87394,3058.625,2944.051,3.4147622980000003,-0.459083949,2940.56220019282,2987.888622463033,-47.32642227021279,-51.71394258801135,8.775040635597122,2926.5171206431355,2934.9441072419886,2967.049415393029,3001.117635258516,3070.489608520892,3113.4992387196944,68.94177442476759,40.80425597325112,40.80425597325112,32.269465220682406,32.269465220682406,57.87383747838854,57.87383747838854,-0.11494680033436104,-0.22163168474146994,0.09842296847985672
2011/6/24,3027.47,3047.9429999999998,2944.051,2946.6090000000004,3027.47,2957.629,69.841,2.3614,85459240,105000000000.0,2935.53,2939.4411,2959.33715,2997.6956,3123.4119170000004,3141.1576170000003,3153.60632,3071.2059999999997,2999.953,1.444638593,-0.9089107409999999,2953.9326309323865,2990.82057635466,-36.88794542227333,-48.74874315486375,23.72159546518084,2960.168080428757,2951.7669968343544,2972.8037567841693,3002.817787822483,3069.079129552994,3112.0772678317658,88.96542431347186,56.857978753324694,56.857978753324694,40.46563639822983,40.46563639822983,89.64266346351442,89.64266346351442,0.08572473441655867,-0.11917954502212709,0.4955332932939303
2011/6/27,3036.491,3056.0229999999997,3019.236,3028.4959999999996,3036.491,3027.47,9.021,0.298,65615771,79044152725.0,2967.849,2948.0554,2962.9963,2994.6422,3119.72045,3140.6308,3154.5846899999997,3124.5820000000003,2999.953,2.90107891,-1.203296832,2966.63391848125,2994.2035706987594,-27.56965221750943,-44.51292496739289,33.886545499766925,2985.6090536191714,2967.17136104629,2978.86920851901,3004.9902531242583,3068.010666288961,3110.8279080328934,89.91193864111783,67.87596538258907,67.87596538258907,49.60241272634958,49.60241272634958,104.42307069506806,104.42307069506806,0.2234495672823634,-0.004969840920630286,0.6802883836883508
2011/6/28,3041.7340000000004,3046.797,3013.9959999999996,3040.183,3041.7340000000004,3036.491,5.243,0.1727,55766254,70333384864.0,2994.3812,2952.8729,2967.3577,2992.6845670000002,3116.148017,3140.6041579999996,3155.21772,3128.5290000000005,2999.953,2.8534710789999997,-1.3735915109999999,2978.1877771764425,2997.7243432395917,-19.536566063149166,-39.51765318654415,39.96217424678997,3004.317369079448,2980.7282044924195,2984.8563315171996,3007.3608174388223,3067.1491362467,3109.685859966234,92.61988998786286,76.12394025101366,76.12394025101366,58.442921901237604,58.442921901237604,111.48597695056579,111.48597695056579,0.3265492531376708,0.10553652376547004,0.7685747118820723
2011/6/29,3000.1690000000003,3043.815,2999.953,3039.047,3000.1690000000003,3041.734,-41.565,-1.3665,53476848,61717623012.0,3012.6986,2956.5779,2967.28835,2988.8226,3112.429367,3140.090317,3154.95475,3128.5290000000005,3003.23,4.278425649,0.10202758599999999,2981.5695037646824,2997.905428925548,-16.335925160865827,-34.881307581408485,37.09076484108532,3002.934579386299,2984.2628945847073,2986.314680896514,3006.896829216963,3064.953066205824,3107.8756639337344,71.15202851018803,74.46663633740512,74.46663633740512,63.78416004662677,63.78416004662677,95.8315889189618,95.8315889189618,0.305832954217564,0.17230200058283468,0.5728948614870225
2011/6/30,3044.0890000000004,3058.625,3003.23,3003.23,3044.0890000000004,3000.169,43.92,1.4639,62502549,73891668789.0,3029.9906,2969.2290000000003,2969.28415,2985.646267,3108.6187,3139.923575,3155.0282899999997,3140.1020000000003,3034.072,3.1540799230000003,-0.32906396600000004,2991.187887800885,3001.3264341903223,-10.138546389437124,-29.93275534301421,39.588417907154174,3016.652719590866,2995.140368296579,2991.816997001608,3009.296324106191,3064.268998461371,3106.8213389100365,92.59187532171035,80.50838266550686,80.50838266550686,69.3589009195868,69.3589009195868,102.80734615734696,102.80734615734696,0.3813547833188357,0.24198626149483501,0.660091826966837
2011/7/1,3049.745,3071.2059999999997,3034.072,3052.12,3049.745,3044.089,5.656,0.1858,56766653,72614645374.0,3034.4456,2984.9878,2973.98615,2983.283133,3104.263333,3139.269275,3154.7606600000004,3140.1020000000003,3064.935,2.962772297,0.498074429,3000.1966742930567,3004.912994620669,-4.716320327612266,-24.88946833993382,40.34629602464311,3027.683479727244,3005.068483151746,2997.333949668121,3011.90591609934,3063.792801790506,3105.87792834954,88.9462895051301,83.3210182787146,83.3210182787146,74.01294003929607,74.01294003929607,101.93717475755167,101.93717475755167,0.41651272848393256,0.30016175049120086,0.6492146844693959
2011/7/4,3121.98,3124.5820000000003,3064.935,3064.935,3121.98,3049.745,72.235,2.3686,80464031,103000000000.0,3051.5434,3009.6962,2980.7677,2983.295933,3100.88935,3138.705092,3155.20763,3140.1020000000003,3084.8340000000003,0.580464961,-1.1898218440000001,3018.9325705556635,3013.584624648768,5.347945906895347,-18.84198549056799,48.37986279492667,3059.1156531514957,3026.325122578701,3009.205002080681,3019.007469899383,3065.7005787809812,3106.144078294176,98.89700895279422,88.51301517007447,88.51301517007447,78.8462984162222,78.8462984162222,107.846448677779,107.846448677779,0.48141268962593087,0.3605787302027775,0.7230806084722374
2011/7/5,3122.5,3128.5290000000005,3105.086,3122.8990000000003,3122.5,3121.98,0.52,0.0167,67763335,81999827927.0,3067.6966,3031.0389,2986.6796,2986.613267,3097.041717,3138.262075,3156.02314,3140.1020000000003,3054.8,0.563714972,-2.168134508,3034.8660212394075,3021.6524302303405,13.213591009066931,-12.430870190641004,51.28892239941587,3080.2437687676634,3043.811463928028,3019.9950018825207,3025.684407325229,3067.562854886523,3106.414424107495,97.48635611275314,91.50412881763401,91.50412881763401,83.06557521669279,83.06557521669279,108.38123601951645,108.38123601951645,0.5188016102204251,0.4133196902086599,0.7297654502439557
2011/7/6,3113.712,3116.1209999999996,3084.8340000000003,3116.1209999999996,3113.712,3122.5,-8.788,-0.2814,61555807,76556996969.0,3090.4052,3051.5519,2991.9326,2989.529567,3093.3798,3137.8793170000004,3156.11863,3140.1020000000003,3054.8,0.847541455,-1.8920182730000001,3046.9961718179597,3028.4716576206856,18.52451419727413,-6.239793313057977,49.52861502066421,3091.399845845109,3056.52065230475,3028.9204302746616,3031.363606852634,3069.075941611555,3106.5350451966274,91.96814796344258,91.65880186623686,91.65880186623686,85.92998409987415,85.92998409987415,103.11643739896229,103.11643739896229,0.5207350233279607,0.44912480124842685,0.6639554674870286
2011/7/7,3101.68,3140.1020000000003,3101.0959999999995,3123.29,3101.68,3113.712,-12.032,-0.3864,71810360,92120550136.0,3101.9234,3065.9570000000003,2999.42215,2993.2408,3089.628283,3137.3381170000002,3155.92587,3126.153,3054.8,0.789024013,-1.511438962,3055.40906846135,3033.894497796931,21.514570664419352,-0.6889205175625096,44.40698236396372,3094.826563896739,3064.731442794795,3035.849913105646,3035.9001483460124,3070.1449271324877,3106.454796515691,72.58489179373355,85.30083184206909,85.30083184206909,85.72026668060579,85.72026668060579,84.46196216499567,84.46196216499567,0.4412603980258636,0.4465033335075724,0.43077452706244584
2011/7/8,3109.183,3124.386,3093.3740000000003,3105.486,3109.183,3101.68,7.503,0.2419,51282593,65155542913.0,3113.8109999999997,3074.1283,3006.7847,2997.600867,3085.2474829999996,3137.346417,3154.82627,3130.775,3054.8,0.694458962,-1.74910901,3063.681981005758,3039.4714238860465,24.210557119711666,4.290975009892327,39.839164219638675,3099.612042597826,3072.813544104832,3042.834016619394,3040.628074259173,3071.424863947816,3106.499890788159,77.9384797608258,82.84671448165466,82.84671448165466,84.76241594762207,84.76241594762207,79.01531154971983,79.01531154971983,0.41058393102068325,0.4345301993452759,0.36269139437149783
2011/7/11,3113.2059999999997,3120.998,3086.263,3097.8740000000003,3113.2059999999997,3109.183,4.023,0.1294,47920660,62237248759.0,3112.0562,3081.7998,3014.9276,3002.597467,3081.241583,3137.248783,3153.7816199999997,3137.922,3054.8,0.793908273,-1.8760724480000002,3071.301060851026,3044.933244338932,26.36781651209367,8.706343310332597,35.32294640352214,3104.143361731884,3080.1576269948623,3049.5361102746892,3045.310521081162,3072.7947372610024,3106.6107355685203,80.80899613982221,82.16747503437718,82.16747503437718,83.8974356432071,83.8974356432071,78.70755381671734,78.70755381671734,0.4020934379297147,0.4237179455400888,0.3588444227089667
2011/7/12,3056.905,3090.097,3054.8,3089.136,3056.905,3113.206,-56.301,-1.8085,57107984,71222640397.0,3098.9372,3083.3169,3018.0949,3006.010767,3076.2076,3136.53685,3151.8654,3137.922,3060.42,2.650294988,0.11498558199999999,3069.08628225856,3045.820041054567,23.266241203993104,11.6183228890647,23.295836629856808,3088.397241154589,3075.9298766321604,3050.2379092961473,3046.058551979151,3072.2737622688383,3105.7891531624286,39.2154713893273,67.85014048602721,67.85014048602721,78.54833725748047,78.54833725748047,46.453746943120706,46.453746943120706,0.2231267560753402,0.35685421571850584,-0.04432816321099118
