date,close,high,low,open
2010/6/11,2758.866,2782.095,2755.949,2766.196
2010/6/17,2742.733,2784.916,2742.64,2778.533
2010/6/18,2696.166,2755.842,2686.614,2739.032
2010/6/21,2780.663,2784.47,2686.323,2698.984
2010/6/22,2783.72,2795.323,2766.443,2772.886
2010/6/23,2758.495,2788.219,2734.047,2768.695
2010/6/24,2757.498,2783.508,2739.807,2753.712
2010/6/25,2736.287,2759.445,2715.655,2744.122
2010/6/28,2716.777,2751.455,2710.087,2734.507
2010/6/29,2592.019,2724.231,2591.694,2717.465
2010/6/30,2563.07,2575.824,2546.843,2572.912
2010/7/1,2526.071,2574.098,2524.573,2557.92
2010/7/2,2534.105,2542.122,2462.202,2523.035
2010/7/5,2512.651,2529.425,2476.49,2507.354
2010/7/6,2562.902,2563.411,2502.931,2504.869
2010/7/7,2580.477,2580.608,2548.559,2561.106
2010/7/8,2575.921,2602.23,2564.638,2591.509
2010/7/9,2647.104,2662.163,2557.259,2578.555
2010/7/12,2676.218,2689.809,2636.648,2647.421
2010/7/13,2634.593,2649.658,2618.34,2649.658
2010/7/14,2653.609,2684.616,2640.542,2640.925
2010/7/15,2608.519,2680.442,2607.788,2650.334
2010/7/16,2616.128,2621.332,2573.794,2597
2010/7/19,2682.472,2691.937,2585.007,2592.087
2010/7/20,2741.503,2746.237,2685.459,2685.459
2010/7/21,2747.335,2766.205,2733.721,2744.696
2010/7/22,2781.286,2783.138,2734.071,2738.027
2010/7/23,2793.076,2806.979,2769.44,2787.521
2010/7/26,2811.055,2811.953,2775.778,2798.762
2010/7/27,2795.724,2812.208,2785.374,2803.755
2010/7/28,2863.724,2866.404,2784.155,2796.483
2010/7/29,2877.976,2888.599,2851.996,2866.772
2010/7/30,2868.846,2876.136,2844.682,2871.481
2010/8/2,2917.275,2922.612,2867.45,2868.279
2010/8/3,2865.971,2929.614,2865.761,2925.254
2010/8/4,2876.434,2876.595,2818.248,2858.354
2010/8/5,2850.829,2877.31,2833.669,2874.66
2010/8/6,2897.659,2898.534,2821.033,2848.155
2010/8/9,2918.241,2922.624,2888.045,2894.103
2010/8/10,2832.638,2925.296,2832.078,2920.404
2010/8/11,2850.211,2864.361,2823.15,2823.15
2010/8/12,2816.386,2860.369,2810.102,2822.791
2010/8/13,2855.547,2856.043,2799.221,2818.41
2010/8/16,2922.083,2927.688,2843.024,2851.219
2010/8/17,2942.291,2949.73,2917.834,2927.258
2010/8/18,2937.362,2962.749,2924.668,2945.979
2010/8/19,2955.395,2975.188,2928.013,2940.767
2010/8/20,2898.333,2951.956,2892.64,2943.334
2010/8/23,2896.192,2920.541,2886.659,2895.707
2010/8/24,2911.827,2933.118,2866.802,2892.129
2010/8/25,2843.023,2904.662,2842.249,2893.986
2010/8/26,2850.093,2868.878,2836.129,2853.105
2010/8/27,2858.566,2861.074,2833.422,2847.448
2010/8/30,2915.01,2921.085,2872.918,2874.247
2010/8/31,2903.188,2910.06,2889.808,2905.154
2010/9/1,2884.042,2931.76,2859.166,2907.663
2010/9/2,2921.393,2931.547,2903.028,2917.735
2010/9/3,2920.205,2929.548,2891.878,2926.939
2010/9/6,2975.09,2980.424,2935.89,2935.89
2010/9/7,2983.108,2991.435,2959.902,2979.298
2010/9/8,2980.967,2982.72,2953.839,2970.002
2010/9/9,2926.46,2986.867,2922.2,2986.867
2010/9/10,2932.554,2940.79,2890.035,2928.001
2010/9/13,2962.319,2977.078,2925.416,2933.594
2010/9/14,2965.009,2984.466,2954.507,2971.547
2010/9/15,2913.194,2965.539,2905.63,2965.539
2010/9/16,2857.789,2917.849,2834.033,2908.322
2010/9/17,2861.369,2877.083,2847.681,2864.717
2010/9/20,2849.828,2872.219,2829.757,2865.04
2010/9/21,2857.476,2869.38,2844.125,2859.43
2010/9/27,2905.029,2905.526,2864.209,2869.928
2010/9/28,2880.907,2900.536,2875.658,2900.536
2010/9/29,2874.812,2908.732,2866.854,2877.269
2010/9/30,2935.574,2935.595,2857.418,2859.06
2010/10/8,3044.233,3055.836,2963.237,2965.652
2010/10/11,3132.895,3154.204,3069.188,3069.188
2010/10/12,3172.726,3173.849,3106.224,3121.636
2010/10/13,3217.577,3221.646,3165.578,3176.886
2010/10/14,3224.14,3286.023,3215.031,3245.133
2010/10/15,3327.683,3327.683,3199.122,3204.723
2010/10/18,3306.16,3390.015,3288.781,3345.804
2010/10/19,3375.674,3375.867,3279.999,3300.517
2010/10/20,3396.879,3439.225,3301.009,3304.221
2010/10/21,3374.685,3418.091,3344.962,3404.721
2010/10/22,3378.655,3408.491,3346.111,3365.597
2010/10/25,3481.081,3481.347,3366.43,3386.85
2010/10/26,3466.084,3499.817,3436.463,3491.474
2010/10/27,3403.872,3490.217,3398.095,3451.427
2010/10/28,3397.692,3420.885,3371.439,3390.426
2010/10/29,3379.983,3404.6,3351.601,3400.262
2010/11/1,3472.995,3472.995,3390.413,3390.413
2010/11/2,3463.131,3522.175,3449.724,3484.232
2010/11/3,3420.341,3474.707,3419.08,3462.74
2010/11/4,3480.505,3480.929,3419.643,3426.46
2010/11/5,3520.798,3554.47,3498.276,3538.988
2010/11/8,3548.566,3549.305,3506.375,3534.191
2010/11/9,3523.954,3547.44,3498.623,3547.44
2010/11/10,3499.111,3508.275,3470.968,3507.195
2010/11/11,3509.975,3557.987,3484.891,3490.738
2010/11/12,3291.833,3497.061,3284.348,3484.606
2010/11/15,3314.893,3319.976,3241.758,3298.737
2010/11/16,3169.538,3311.616,3155.475,3311.616
2010/11/17,3103.906,3168.931,3087.507,3124.109
2010/11/18,3147.962,3158.629,3097.388,3134.937
2010/11/19,3178.846,3178.846,3076.213,3168.165
2010/11/22,3171.941,3200.472,3137.751,3148.215
2010/11/23,3107.176,3156.478,3061.623,3156.478
2010/11/24,3177.043,3177.412,3088.992,3088.992
2010/11/25,3223.484,3227.054,3172.282,3197.965
2010/11/26,3194.853,3224.517,3170.364,3214.132
2010/11/29,3190.05,3206.756,3159.459,3183.54
2010/11/30,3136.985,3205.782,3060.438,3187.529
2010/12/1,3136.024,3150.436,3111.645,3127.262
2010/12/2,3155.059,3194.226,3154.32,3185.76
2010/12/3,3158.156,3171.378,3134.419,3161.93
2010/12/6,3165.57,3185.332,3140.555,3168.875
2010/12/7,3200.339,3214.691,3112.223,3152.733
2010/12/8,3171.882,3215.281,3166.766,3194.895
2010/12/9,3123.366,3175.052,3122.196,3155.996
2010/12/10,3161.977,3172.163,3101.083,3107.379
2010/12/13,3261.061,3261.344,3173.564,3176.335
2010/12/14,3269.474,3279.365,3254.181,3270.201
2010/12/15,3247.644,3282.772,3242.516,3270.781
2010/12/16,3230.665,3258.394,3224.122,3246.013
2010/12/17,3225.661,3232.839,3212.579,3229.297
2010/12/20,3178.657,3249.763,3117.998,3239.022
2010/12/21,3249.509,3251.551,3168.889,3184.7
2010/12/22,3215.453,3263.45,3201.669,3253.821
2010/12/23,3188.607,3237.644,3183.152,3210.67
2010/12/24,3162.955,3187.724,3139.454,3170.642
2010/12/27,3099.709,3219.655,3092.263,3176.107
2010/12/28,3044.931,3095.358,3041.328,3084.823
2010/12/29,3061.83,3062.557,3025.22,3049.928
2010/12/30,3064.098,3079.909,3027.898,3063.05
2010/12/31,3128.261,3129.446,3067.108,3069.053
2011/1/4,3189.682,3194.358,3143.604,3155.557
2011/1/5,3175.662,3193.779,3158.871,3170.181
2011/1/6,3159.643,3198.052,3152.572,3177.835
2011/1/7,3166.624,3209.9,3141.125,3156.362
2011/1/10,3108.187,3182.782,3102.428,3162.085
2011/1/11,3124.922,3131.292,3084.513,3096.249
2011/1/12,3142.337,3153.43,3099.413,3135.18
2011/1/13,3141.284,3157.036,3127.158,3153.985
2011/1/14,3091.862,3129.667,3083.511,3129.667
2011/1/17,2974.35,3078.88,2968.61,3067.433
2011/1/18,2977.648,2984.47,2947.6,2965.424
2011/1/19,3044.851,3045.605,2967.243,2978.457
2011/1/20,2944.713,3037.862,2944.498,3037.862
2011/1/21,2983.456,3030.265,2935.138,2935.233
2011/1/24,2954.232,2999.201,2943.92,2986.092
2011/1/25,2938.654,2960.587,2919.162,2949.647
2011/1/26,2978.431,2982.322,2939.356,2939.773
2011/1/27,3026.466,3037.159,2935.271,2953.589
2011/1/28,3036.735,3047.266,3011.375,3020.122
2011/1/31,3076.508,3076.547,3032.449,3035.418
2011/2/1,3077.283,3087.225,3062.83,3083.493
2011/2/9,3040.949,3087.551,3031.749,3055.398
2011/2/10,3104.163,3105.324,3024.349,3034.079
2011/2/11,3120.956,3133.499,3092.582,3100.274
2011/2/14,3219.143,3227.432,3123.246,3123.246
2011/2/15,3217.671,3259.639,3215.619,3223.222
2011/2/16,3248.527,3248.849,3195.467,3211.135
2011/2/17,3245.907,3265.257,3218.913,3255.626
2011/2/18,3211.876,3242.374,3203.12,3240.051
2011/2/21,3257.908,3258.28,3189.848,3192.146
2011/2/22,3163.578,3269.048,3161.833,3267.615
2011/2/23,3174.742,3182.185,3145.986,3152.441
2011/2/24,3190.935,3195.688,3157.969,3170.236
2011/2/25,3197.617,3213.792,3159.847,3190.872
2011/2/28,3239.559,3241.597,3178.831,3200.677
2011/3/1,3254.893,3273.511,3235.754,3241.714
2011/3/2,3243.298,3257.419,3202.833,3237.116
2011/3/3,3221.718,3271.64,3221.038,3248.156
2011/3/4,3270.666,3273.658,3217.477,3223.507
2011/3/7,3334.51,3337.466,3287.405,3287.405
2011/3/8,3337.457,3342.711,3311.722,3335.71
2011/3/9,3338.858,3355.487,3322.698,3344.1
2011/3/10,3280.259,3330.444,3279.33,3330.444
2011/3/11,3247.376,3290.7,3240.181,3263.081
2011/3/14,3262.92,3263.906,3230.114,3238.905
2011/3/15,3203.961,3250.595,3147.957,3250.595
2011/3/16,3248.195,3250.878,3202.931,3204.919
2011/3/17,3197.1,3240.381,3185.084,3216.288
2011/3/18,3215.685,3239.963,3205.144,3228.915
2011/3/21,3207.11,3236.279,3194.145,3220.677
2011/3/22,3222.961,3227.797,3175.93,3217.8
2011/3/23,3264.926,3267.004,3216.653,3222.325
2011/3/24,3251.361,3273.37,3250.023,3269.575
2011/3/25,3294.484,3304.264,3254.683,3256.179
2011/3/28,3290.571,3328.07,3286.856,3307.405
2011/3/29,3257.979,3309.199,3256.337,3288.564
2011/3/30,3256.08,3274.977,3233.109,3256.722
2011/3/31,3223.288,3264.956,3210.174,3257.164
2011/4/1,3272.729,3272.768,3220.911,3227.564
2011/4/6,3311.067,3315.299,3268.765,3269.19
2011/4/7,3324.419,3330.805,3302.818,3313.467
2011/4/8,3353.358,3353.889,3314.089,3321.54
2011/4/11,3333.427,3380.527,3331.174,3363.37
2011/4/12,3326.771,3350.156,3307.476,3324.754
2011/4/13,3372.031,3372.031,3296.507,3311.324
2011/4/14,3353.56,3378.703,3347.488,3374.324
2011/4/15,3358.944,3378.106,3323.563,3345.134
2011/4/18,3359.438,3372.9,3335.599,3346.149
2011/4/19,3295.812,3334.912,3290.736,3334.912
2011/4/20,3295.758,3311.725,3281.827,3300.418
2011/4/21,3317.367,3330.244,3301.936,3312.271
2011/4/22,3299.942,3325.459,3291.638,3317.083
2011/4/25,3249.574,3292.48,3247.691,3292.48
2011/4/26,3230.96,3257.8,3216.21,3242.529
2011/4/27,3209.503,3256.413,3189.04,3242.619
2011/4/28,3161.776,3237.192,3160.406,3224.413
2011/4/29,3192.723,3193.599,3147.137,3161.158
2011/5/3,3211.132,3212.055,3164.926,3192.845
2011/5/4,3129.028,3193.446,3120.961,3192.844
2011/5/5,3126.117,3136.897,3105.854,3115.003
2011/5/6,3121.396,3141.683,3083.908,3093.809
2011/5/9,3129.759,3149.937,3118.141,3126.26
2011/5/10,3153.221,3153.301,3121.746,3135.146
2011/5/11,3145.085,3164.65,3127.494,3153.648
2011/5/12,3101.603,3142.397,3101.136,3123.158
2011/5/13,3128.093,3128.442,3080.19,3105.303
2011/5/16,3100.463,3137.604,3098.776,3120.436
2011/5/17,3116.028,3136.231,3076.946,3097.071
2011/5/18,3139.379,3145.698,3106.552,3109.294
2011/5/19,3120.639,3154.935,3118.619,3148.353
2011/5/20,3121.596,3133.429,3113.271,3120.579
2011/5/23,3022.98,3115.312,3021.45,3115.312
2011/5/24,3026.223,3029.746,2999.885,3013.715
2011/5/25,2990.343,3030.988,2988.094,3020.323
2011/5/26,2978.381,3021.203,2977.596,3011.466
2011/5/27,2963.308,2996.605,2962.067,2980.721
2011/5/30,2954.506,2982.583,2942.361,2956.575
2011/5/31,3001.556,3001.727,2946.146,2958.607
2011/6/1,3004.173,3006.556,2985.711,2996.085
2011/6/2,2955.705,2984.491,2923.016,2970.634
2011/6/3,2986.349,2993.895,2951.201,2951.579
2011/6/7,3004.262,3006.569,2974.361,2977.681
2011/6/8,3008.652,3012.806,2965.923,3003.581
2011/6/9,2951.889,3004.06,2951.889,3000.404
2011/6/10,2961.932,2964.079,2925.868,2947.927
2011/6/13,2950.348,2957.523,2921.746,2940.391
2011/6/14,2993.559,3000.526,2943.531,2947.655
2011/6/15,2963.119,2999.15,2963.112,2984.962
2011/6/16,2917.578,2946.815,2915.401,2939.681
2011/6/17,2892.157,2934.061,2891.015,2916.405
2011/6/20,2874.896,2896.081,2862.408,2888.935
2011/6/21,2909.073,2909.572,2877.054,2883.354
2011/6/22,2908.582,2921.034,2894.178,2913.666
2011/6/23,2957.629,2966.54,2888.678,2899.013
2011/6/24,3027.47,3047.943,2944.051,2946.609
2011/6/27,3036.491,3056.023,3019.236,3028.496
2011/6/28,3041.734,3046.797,3013.996,3040.183
2011/6/29,3000.169,3043.815,2999.953,3039.047
2011/6/30,3044.089,3058.625,3003.23,3003.23
2011/7/1,3049.745,3071.206,3034.072,3052.12
2011/7/4,3121.98,3124.582,3064.935,3064.935
2011/7/5,3122.5,3128.529,3105.086,3122.899
2011/7/6,3113.712,3116.121,3084.834,3116.121
2011/7/7,3101.68,3140.102,3101.096,3123.29
2011/7/8,3109.183,3124.386,3093.374,3105.486
2011/7/11,3113.206,3120.998,3086.263,3097.874
2011/7/12,3056.905,3090.097,3054.8,3089.136
2011/7/13,3106.247,3108.497,3060.42,3060.42
2011/7/14,3115.745,3126.153,3092.473,3112.587
2011/7/15,3128.889,3130.775,3097.336,3105.497
2011/7/18,3122.6,3137.922,3113.667,3131.803
2011/7/19,3095.125,3109.916,3088.377,3108.472
2011/7/20,3091.567,3119.543,3071.85,3113.705
2011/7/21,3059.139,3099.278,3058.255,3092.271
2011/7/22,3067.985,3083.191,3059.598,3066.192
2011/7/25,2968.289,3050.897,2958.878,3050.897
2011/7/26,2977.766,2980.857,2957.61,2965.721
2011/7/27,3000.052,3002.691,2951.516,2961.576
2011/7/28,2981.002,2984.375,2956.71,2973.642
2011/7/29,2972.079,2995.974,2948.076,2981.021
2011/8/1,2977.721,2991.051,2958.832,2969.106
2011/8/2,2956.383,2958.85,2919.014,2958.85
2011/8/3,2954.87,2969.132,2927.096,2930.193
2011/8/4,2960.309,2983.012,2951.838,2962.913
2011/8/5,2897.417,2916.41,2868.157,2881.737
2011/8/8,2793.897,2888.769,2747.967,2864.514
2011/8/9,2798.19,2812.769,2697.062,2720.953
2011/8/10,2824.12,2858.553,2820.123,2845.352
2011/8/11,2866.924,2867.311,2777.761,2779.715
2011/8/12,2875.365,2894.224,2868.871,2881.554
2011/8/15,2917.883,2917.883,2870.19,2883.174
2011/8/16,2897.581,2932.14,2888.334,2920.829
2011/8/17,2886.013,2910.835,2881.631,2893.849
2011/8/18,2834.254,2889.997,2832.269,2887.103
2011/8/19,2807.664,2814.099,2782.556,2789.346
2011/8/22,2777.787,2829.687,2768.418,2809.329
2011/8/23,2821.003,2821.003,2777.287,2788.699
2011/8/24,2810.016,2845.47,2804.818,2834.577
2011/8/25,2903.837,2904.438,2815.912,2818.701
2011/8/26,2901.216,2907.398,2876.828,2889.382
2011/8/29,2852.809,2875.784,2847.476,2875.784
2011/8/30,2841.74,2901.733,2838.33,2875.144
2011/8/31,2846.776,2855.305,2823.77,2843.993
2011/9/1,2834.535,2869.249,2825.956,2852.386
2011/9/2,2803.854,2836.624,2790.769,2828.839
2011/9/5,2743.817,2780.834,2743.383,2780.834
2011/9/6,2723.303,2745.36,2711.071,2727.749
2011/9/7,2779.09,2779.205,2730.055,2738.789
2011/9/8,2756.105,2789.112,2755.799,2788.832
2011/9/9,2751.095,2796.352,2739.62,2770.153
2011/9/13,2720.283,2726.185,2698.66,2712.443
2011/9/14,2733.108,2736.905,2677.127,2729.256
2011/9/15,2729.051,2754.193,2728.905,2734.552
2011/9/16,2733.987,2755.889,2728.995,2744.218
2011/9/19,2679.27,2718.318,2678.795,2718.318
2011/9/20,2689.845,2702.28,2664.1,2675.043
2011/9/21,2771.011,2778.353,2677.349,2691.701
2011/9/22,2685.688,2754.917,2684.94,2745.146
2011/9/23,2669.478,2681.227,2631.425,2644.294
2011/9/26,2610.919,2679.56,2603.108,2645.245
2011/9/27,2637.879,2652.56,2613.423,2634.925
2011/9/28,2610.59,2660.099,2602.63,2654.83
2011/9/29,2588.185,2615.144,2577.286,2593.559
2011/9/30,2581.351,2607.566,2572.193,2595.582
2011/10/10,2557.082,2595.324,2552.284,2588.349
2011/10/11,2551.994,2635.694,2526.649,2625.163
2011/10/12,2644.758,2647.015,2523.344,2537.398
2011/10/13,2662.601,2672.91,2629.405,2636.863
2011/10/14,2653.782,2665.443,2629.879,2655.358
2011/10/17,2666.951,2687.102,2653.384,2658.947
2011/10/18,2592.209,2651.732,2589.205,2646.841
2011/10/19,2583.081,2617.411,2580.663,2599.917
2011/10/20,2520.532,2570.101,2500.486,2566.603
2011/10/21,2507.877,2538.117,2504.693,2522.257
2011/10/24,2576.669,2581.125,2501.956,2517.059
2011/10/25,2625.425,2633.968,2560.047,2572.708
2011/10/26,2651.652,2679.658,2611.012,2613.272
2011/10/27,2657.478,2672.84,2647.296,2658.428
2011/10/28,2709.017,2729.139,2689.376,2694.542
2011/10/31,2695.307,2709.317,2680.992,2704.535
2011/11/1,2697.534,2726.088,2669.05,2672.508
2011/11/2,2742.39,2742.938,2653.722,2658.547
2011/11/3,2744.301,2781.039,2743.196,2752.627
2011/11/4,2763.746,2781.99,2748.978,2770.572
2011/11/7,2736.248,2769.296,2733.168,2750.991
2011/11/8,2727.71,2756.091,2723.693,2745.059
2011/11/9,2751.654,2755.811,2710.054,2739.154
2011/11/10,2699.588,2729.572,2698.306,2720.836
2011/11/11,2695.002,2713.914,2685.101,2705.243
2011/11/14,2750.195,2751.88,2714.862,2717.544
2011/11/15,2744.68,2754.001,2732.913,2746.773
2011/11/16,2670.116,2746.29,2659.148,2745.858
2011/11/17,2662.017,2687.831,2660.651,2671.953
2011/11/18,2606.495,2646.209,2601.179,2643.667
2011/11/21,2609.687,2613.262,2587.742,2608.556
2011/11/22,2609.475,2611.15,2580.781,2592.229
2011/11/23,2584.011,2617.088,2578.157,2613.291
2011/11/24,2588.915,2604.236,2557.695,2565.686
2011/11/25,2569.973,2598.392,2563.65,2585.137
2011/11/28,2573.321,2589.354,2562.493,2578.344
2011/11/29,2608.569,2609.187,2580.293,2595.086
2011/11/30,2521.52,2601.9,2507.184,2600.099
2011/12/1,2583.613,2630.664,2577.722,2596.153
2011/12/2,2557.311,2575.692,2543.532,2570.56
2011/12/5,2521.385,2561.2,2517.179,2561.2
2011/12/6,2516.341,2525.666,2499.574,2515.044
2011/12/7,2528.228,2534.529,2509.777,2517.341
2011/12/8,2525.001,2549.101,2494.694,2525.041
2011/12/9,2503.461,2525.162,2496.972,2506.624
2011/12/12,2477.692,2502.046,2476.116,2497.922
2011/12/13,2421.928,2472.656,2418.673,2467.016
2011/12/14,2397.48,2433.55,2392.299,2415.944
2011/12/15,2340.788,2384.473,2340.447,2382.441
2011/12/16,2390.129,2390.378,2332.14,2339.976
2011/12/19,2384.408,2387.89,2321.657,2370.418
2011/12/20,2377.073,2412.572,2373.86,2376.709
2011/12/21,2339.108,2404.775,2337.693,2397.275
2011/12/22,2341.335,2358.468,2294.607,2325.27
2011/12/23,2359.159,2382.709,2331.958,2337.382
2011/12/26,2335.702,2369.818,2334.794,2345.555
2011/12/27,2305.035,2346.384,2302.411,2332.826
2011/12/28,2307.928,2309.645,2267.114,2295.866
2011/12/29,2311.361,2323.488,2293.872,2297.288
2011/12/30,2345.742,2349.029,2318.673,2318.673
2012/1/4,2298.753,2365.988,2298.298,2361.499
2012/1/5,2276.385,2316.657,2272.153,2290.78
2012/1/6,2290.601,2291.885,2254.567,2274.352
2012/1/9,2368.57,2368.889,2271.717,2291.182
2012/1/10,2447.349,2449.955,2361.281,2365.768
2012/1/11,2435.608,2453.146,2423.322,2444.757
2012/1/12,2435.219,2464.378,2423.321,2426.82
2012/1/13,2394.334,2445.787,2374.545,2438.405
2012/1/16,2345.649,2394.498,2345.633,2376.953
2012/1/17,2460.601,2462.429,2329.248,2347.568
2012/1/18,2422.189,2485.498,2414.527,2464.92
2012/1/19,2468.35,2480.206,2414.985,2423.857
2012/1/20,2504.086,2510.34,2462.594,2476.73
2012/1/30,2460.72,2508.877,2460.396,2508.877
2012/1/31,2464.26,2472.839,2447.768,2462.338
2012/2/1,2428.994,2481.664,2423.45,2458.233
2012/2/2,2486.238,2486.238,2429.709,2437.47
2012/2/3,2506.09,2514.645,2470.28,2478.336
2012/2/6,2504.322,2520.758,2488.709,2511.172
2012/2/7,2457.954,2489.032,2441.698,2489.032
2012/2/8,2528.236,2534.162,2450.999,2456.422
2012/2/9,2529.231,2546.025,2513.131,2525.589
2012/2/10,2533.624,2560.027,2521.155,2521.676
2012/2/13,2531.981,2553.446,2496.305,2504.41
2012/2/14,2522.107,2533.264,2506.537,2528.967
2012/2/15,2549.607,2562.071,2511.289,2515.829
2012/2/16,2536.074,2559.345,2519.043,2544.641
2012/2/17,2537.086,2558.345,2522.856,2551.815
2012/2/20,2540.706,2574.746,2539.904,2571.907
2012/2/21,2562.453,2562.909,2520.786,2544.835
2012/2/22,2597.476,2598.863,2560.343,2564.315
2012/2/23,2606.256,2614.537,2590.518,2595.779
2012/2/24,2648.017,2648.017,2602.776,2607.339
2012/2/27,2656.573,2693.843,2656.573,2658.121
2012/2/28,2662.463,2671.833,2641.459,2652.342
2012/2/29,2634.143,2666.647,2631.784,2655.858
2012/3/1,2633.345,2647.785,2621.858,2622.737
2012/3/2,2679.934,2679.934,2637.961,2637.961
2012/3/5,2662.698,2694.612,2660.955,2687.74
2012/3/6,2621.052,2657.963,2615.6,2654.799
2012/3/7,2603.005,2628.585,2594.128,2596.479
2012/3/8,2635.791,2645.953,2612.403,2612.403
2012/3/9,2664.302,2664.414,2631.406,2644.1
2012/3/12,2654.402,2666.432,2636.423,2663.243
2012/3/13,2681.073,2681.334,2649.169,2653.681
2012/3/14,2605.106,2705.754,2595.342,2694.475
2012/3/15,2585.546,2618.252,2575.437,2602.661
2012/3/16,2623.52,2624.316,2577.245,2591.8
2012/3/19,2630.013,2631.045,2598.63,2617.662
2012/3/20,2584.445,2622.66,2584.024,2622.66
2012/3/21,2587.793,2613.269,2569.075,2597.375
2012/3/22,2583.747,2599.244,2570.446,2586.938
2012/3/23,2552.94,2578.825,2544.525,2575.327
2012/3/26,2555.442,2562.929,2540.696,2551.425
2012/3/27,2547.143,2571.899,2544.373,2565.551
2012/3/28,2474.9,2540.417,2471.034,2538.458
2012/3/29,2443.122,2476.478,2429.732,2463.688
2012/3/30,2454.899,2461.977,2438.488,2447.939
2012/4/5,2512.832,2517.386,2441.269,2449.208
2012/4/6,2519.83,2525.534,2502.703,2509.445
2012/4/9,2495.146,2518.378,2491.592,2510.533
2012/4/10,2519.788,2519.812,2459.348,2490.283
2012/4/11,2520.036,2541.126,2489.325,2494.517
2012/4/12,2570.436,2570.842,2516.568,2522.828
2012/4/13,2580.454,2593.788,2570.035,2575.052
2012/4/16,2574.044,2586.198,2559.781,2564.231
2012/4/17,2541.883,2578.76,2541.535,2572.364
2012/4/18,2599.908,2602.106,2545.996,2550.905
2012/4/19,2596.056,2606.86,2585.301,2598.329
2012/4/20,2626.839,2627.375,2589.351,2591.51
2012/4/23,2606.038,2632.092,2599.112,2624.751
2012/4/24,2604.866,2640.295,2559.464,2594.801
2012/4/25,2625.99,2631.438,2593.327,2598.228
2012/4/26,2631.487,2643.768,2617.089,2632.718
2012/4/27,2626.157,2637.918,2623.598,2630.549
2012/5/2,2683.487,2697.949,2643.527,2660.673
2012/5/3,2691.518,2693.88,2675.811,2679.517
2012/5/4,2715.879,2716.033,2677.14,2689.624
2012/5/7,2717.778,2717.778,2694.321,2699.447
2012/5/8,2709.116,2717.825,2683.562,2717.408
2012/5/9,2657.514,2685.187,2655.322,2685.187
2012/5/10,2657.214,2667.675,2649.38,2657.87
2012/5/11,2636.917,2666.566,2636.523,2652.313
2012/5/14,2615.534,2656.284,2613.349,2653.806
2012/5/15,2617.374,2618.175,2591.598,2597.644
2012/5/16,2574.647,2612.625,2574.082,2610.161
2012/5/17,2613.942,2619.589,2571.201,2577.961
2012/5/18,2573.976,2603.191,2567.302,2595.547
2012/5/21,2587.231,2604.219,2563.973,2572.369
2012/5/22,2627.525,2627.602,2597.603,2598.167
2012/5/23,2616.869,2635.78,2598.29,2621.786
2012/5/24,2595.26,2630.414,2588.209,2613.095
2012/5/25,2573.103,2602.17,2565.647,2595.261
2012/5/28,2614.689,2614.849,2545.336,2562.596
2012/5/29,2650.854,2658.255,2612.564,2615.145
2012/5/30,2642.258,2655.163,2636.518,2646.37
2012/5/31,2632.042,2645.591,2617.228,2623.158
2012/6/1,2632.998,2653.857,2623.289,2633.601
2012/6/4,2559.026,2608.316,2558.92,2598.733
2012/6/5,2558.842,2573.887,2548.76,2565.186
2012/6/6,2557.401,2573.739,2547.334,2564.226
2012/6/7,2542.184,2584.039,2536.258,2579.425
2012/6/8,2524.329,2559.128,2520.409,2558.843
2012/6/11,2558.265,2565.429,2523.774,2529.599
2012/6/12,2540.178,2553.915,2529.951,2543.765
2012/6/13,2580.636,2581.115,2539.632,2546.791
2012/6/14,2560.421,2584.709,2558.565,2573.329
2012/6/15,2568.054,2580.17,2538.572,2565.189
2012/6/18,2581.212,2593.218,2572.987,2576.629
2012/6/19,2558.621,2577.362,2556.103,2577.362
2012/6/20,2552.611,2570.663,2549.438,2563.643
2012/6/21,2512.185,2547.048,2502.419,2547.048
2012/6/25,2456.518,2501.163,2455.008,2501.163
2012/6/26,2454.915,2465.12,2434.64,2442.562
2012/6/27,2447.195,2470.762,2444.343,2452.666
2012/6/28,2425.729,2459.189,2425.24,2451.664
2012/6/29,2461.612,2462.815,2417.486,2418.862
2012/7/2,2465.238,2473.966,2452.986,2473.545
2012/7/3,2468.721,2490.547,2457.449,2464.85
2012/7/4,2464.919,2481.336,2455.995,2474.527
2012/7/5,2430.37,2450.3,2420.001,2450.3
2012/7/6,2472.614,2477.231,2420.356,2435.059
2012/7/9,2416.036,2470.205,2414.953,2455.892
2012/7/10,2406.706,2426.529,2402.371,2411.003
2012/7/11,2425.572,2427.795,2402.154,2402.184
2012/7/12,2449.181,2460.559,2404.584,2420.036
2012/7/13,2450.633,2467.99,2438.979,2441.013
2012/7/16,2399.731,2452.595,2399.61,2452.595
2012/7/17,2414.201,2421.929,2391.281,2391.897
2012/7/18,2414.335,2420.778,2373.647,2412.062
2012/7/19,2424.322,2444.057,2401.291,2407.443
2012/7/20,2398.455,2423.804,2392.181,2415.71
2012/7/23,2365.431,2379.885,2357.507,2379.885
2012/7/24,2375.992,2392.353,2352.803,2353.22
2012/7/25,2360.083,2381.043,2357.468,2368.384
2012/7/26,2347.488,2374.874,2344.695,2360.134
2012/7/27,2349.108,2364.984,2341.293,2353.942
2012/7/30,2335.793,2367.029,2333.999,2350.782
2012/7/31,2332.922,2350.071,2329.505,2336.882
